station,valid,tmpf,p01i,sknt
NUQ,2017-01-17 19:56,49.00,0.00,0.00
NUQ,2017-01-17 20:56,49.00,0.00,0.00
NUQ,2017-01-17 21:56,49.00,0.00,0.00
NUQ,2017-01-17 22:56,49.00,0.00,0.00
NUQ,2017-01-17 23:56,48.00,0.00,0.00
NUQ,2017-01-18 00:56,48.00,0.00,4.00
NUQ,2017-01-18 01:56,47.00,0.00,4.00
NUQ,2017-01-18 02:56,47.00,0.00,0.00
NUQ,2017-01-18 03:56,48.00,0.00,0.00
NUQ,2017-01-18 04:56,48.00,T,3.00
NUQ,2017-01-18 05:56,49.00,0.02,7.00
NUQ,2017-01-18 06:56,50.00,0.01,14.00
NUQ,2017-01-18 07:56,52.00,0.00,12.00
NUQ,2017-01-18 08:56,53.00,0.00,11.00
NUQ,2017-01-18 09:56,52.00,0.01,3.00
NUQ,2017-01-18 10:56,52.00,0.01,12.00
NUQ,2017-01-18 11:56,51.00,0.01,14.00
NUQ,2017-01-18 12:56,52.00,0.06,12.00
NUQ,2017-01-18 13:56,51.00,0.05,11.00
NUQ,2017-01-18 14:56,51.00,0.01,9.00
NUQ,2017-01-18 15:19,51.00,0.01,13.00
NUQ,2017-01-18 15:35,51.00,0.01,10.00
NUQ,2017-01-18 15:56,51.00,0.02,15.00
NUQ,2017-01-18 16:04,51.00,T,15.00
NUQ,2017-01-18 16:30,52.00,0.01,11.00
NUQ,2017-01-18 16:56,51.00,0.03,16.00
NUQ,2017-01-18 17:56,52.00,0.03,21.00
NUQ,2017-01-18 18:15,52.00,0.01,17.00
NUQ,2017-01-18 18:22,52.00,0.01,18.00
NUQ,2017-01-18 18:56,52.00,0.02,20.00
NUQ,2017-01-18 19:03,52.00,T,20.00
NUQ,2017-01-18 19:21,52.00,T,19.00
NUQ,2017-01-18 19:53,51.80,0.08,9.00
NUQ,2017-01-18 19:56,52.00,0.10,16.00
NUQ,2017-01-18 20:10,53.00,0.11,12.00
NUQ,2017-01-18 20:15,54.00,0.13,9.00
NUQ,2017-01-18 20:56,51.00,0.19,11.00
NUQ,2017-01-18 21:56,52.00,0.00,4.00
NUQ,2017-01-18 22:56,53.00,0.00,5.00
NUQ,2017-01-18 23:56,54.00,0.00,5.00
NUQ,2017-01-19 00:56,51.00,0.00,4.00
NUQ,2017-01-19 01:56,53.00,0.00,5.00
NUQ,2017-01-19 02:56,50.00,T,4.00
NUQ,2017-01-19 03:56,50.00,0.01,4.00
NUQ,2017-01-19 04:56,50.00,0.00,8.00
NUQ,2017-01-19 05:56,50.00,T,4.00
NUQ,2017-01-19 06:56,48.00,T,5.00
NUQ,2017-01-19 07:56,50.00,0.00,7.00
NUQ,2017-01-19 08:56,52.00,0.00,4.00
NUQ,2017-01-19 09:56,48.00,0.10,4.00
NUQ,2017-01-19 10:56,53.00,0.02,3.00
NUQ,2017-01-19 11:56,55.00,0.00,5.00
NUQ,2017-01-19 12:56,57.00,0.00,5.00
NUQ,2017-01-19 13:56,57.00,T,7.00
NUQ,2017-01-19 14:56,57.00,0.00,8.00
NUQ,2017-01-19 15:56,56.00,0.00,8.00
NUQ,2017-01-19 16:56,54.00,0.00,4.00
NUQ,2017-01-19 17:56,54.00,0.00,4.00
NUQ,2017-01-19 18:56,52.00,0.00,5.00
NUQ,2017-01-19 19:56,52.00,0.00,6.00
NUQ,2017-01-19 20:56,52.00,0.00,7.00
NUQ,2017-01-19 21:56,52.00,T,5.00
NUQ,2017-01-19 22:56,50.00,T,9.00
NUQ,2017-01-19 23:56,51.00,T,10.00
NUQ,2017-01-20 00:56,50.00,0.01,12.00
NUQ,2017-01-20 01:56,50.00,0.04,14.00
NUQ,2017-01-20 02:56,49.00,0.04,16.00
NUQ,2017-01-20 03:32,49.00,0.05,15.00
NUQ,2017-01-20 03:56,48.00,0.09,11.00
NUQ,2017-01-20 04:14,48.20,0.00,13.00
NUQ,2017-01-20 04:19,48.00,0.04,15.00
NUQ,2017-01-20 04:36,48.00,0.07,14.00
NUQ,2017-01-20 04:56,48.00,0.11,9.00
NUQ,2017-01-20 05:13,48.00,0.06,6.00
NUQ,2017-01-20 05:56,48.00,0.07,12.00
NUQ,2017-01-20 06:27,49.00,0.01,6.00
NUQ,2017-01-20 06:49,49.00,0.04,10.00
NUQ,2017-01-20 06:56,49.00,0.05,6.00
NUQ,2017-01-20 07:56,50.00,0.16,3.00
NUQ,2017-01-20 08:56,50.00,0.02,6.00
NUQ,2017-01-20 09:56,52.00,T,3.00
NUQ,2017-01-20 10:18,51.00,0.07,6.00
NUQ,2017-01-20 10:29,50.00,0.09,3.00
NUQ,2017-01-20 10:56,51.00,0.09,7.00
NUQ,2017-01-20 11:56,54.00,0.00,3.00
NUQ,2017-01-20 12:56,54.00,T,11.00
NUQ,2017-01-20 13:56,49.00,0.04,5.00
NUQ,2017-01-20 14:56,53.00,0.01,10.00
NUQ,2017-01-20 15:56,51.00,T,5.00
NUQ,2017-01-20 16:56,50.00,T,0.00
NUQ,2017-01-20 17:56,48.00,0.01,0.00
NUQ,2017-01-20 18:44,48.00,0.03,4.00
NUQ,2017-01-20 18:56,47.00,0.03,0.00
NUQ,2017-01-20 19:56,49.00,0.01,7.00
NUQ,2017-01-20 20:56,48.00,0.02,5.00
NUQ,2017-01-20 21:56,48.00,T,3.00
NUQ,2017-01-20 22:56,49.00,0.00,5.00
NUQ,2017-01-20 23:56,48.00,0.01,4.00
NUQ,2017-01-21 00:56,49.00,T,3.00
NUQ,2017-01-21 01:56,46.00,0.01,6.00
NUQ,2017-01-21 02:56,47.00,0.01,4.00
NUQ,2017-01-21 03:56,45.00,0.00,3.00
NUQ,2017-01-21 04:56,47.00,0.01,0.00
NUQ,2017-01-21 05:56,46.00,0.00,0.00
NUQ,2017-01-21 06:32,45.00,T,6.00
NUQ,2017-01-21 06:56,44.00,0.01,6.00
NUQ,2017-01-21 07:22,45.00,0.00,4.00
NUQ,2017-01-21 07:56,46.00,0.00,4.00
NUQ,2017-01-21 08:31,48.00,0.01,5.00
NUQ,2017-01-21 08:39,47.00,0.01,6.00
NUQ,2017-01-21 08:56,48.00,0.01,5.00
NUQ,2017-01-21 09:56,52.00,0.00,6.00
NUQ,2017-01-21 10:56,54.00,0.00,6.00
NUQ,2017-01-21 11:56,55.00,T,3.00
NUQ,2017-01-21 12:56,56.00,0.00,7.00
NUQ,2017-01-21 13:56,55.00,0.00,8.00
NUQ,2017-01-21 14:56,55.00,0.00,8.00
NUQ,2017-01-21 15:56,54.00,0.00,8.00
NUQ,2017-01-21 16:56,53.00,T,7.00
NUQ,2017-01-21 17:56,52.00,0.01,9.00
NUQ,2017-01-21 18:56,51.00,T,10.00
NUQ,2017-01-21 19:56,50.00,0.01,10.00
NUQ,2017-01-21 20:56,50.00,0.01,10.00
NUQ,2017-01-21 21:56,50.00,T,11.00
NUQ,2017-01-21 22:56,51.00,0.00,9.00
NUQ,2017-01-21 23:56,52.00,T,18.00
NUQ,2017-01-22 00:46,50.00,T,15.00
NUQ,2017-01-22 00:56,50.00,T,18.00
NUQ,2017-01-22 01:56,49.00,0.02,18.00
NUQ,2017-01-22 02:56,49.00,0.02,13.00
NUQ,2017-01-22 03:44,49.00,0.07,9.00
NUQ,2017-01-22 03:52,48.20,0.09,13.00
NUQ,2017-01-22 03:56,48.00,0.11,12.00
NUQ,2017-01-22 04:07,48.00,0.03,12.00
NUQ,2017-01-22 04:29,49.00,0.06,18.00
NUQ,2017-01-22 04:56,49.00,0.10,15.00
NUQ,2017-01-22 05:56,49.00,0.15,6.00
NUQ,2017-01-22 06:13,50.00,0.02,3.00
NUQ,2017-01-22 06:56,50.00,0.05,6.00
NUQ,2017-01-22 07:56,49.00,T,4.00
NUQ,2017-01-22 08:56,50.00,0.00,5.00
NUQ,2017-01-22 09:56,50.00,0.00,3.00
NUQ,2017-01-22 10:56,54.00,0.00,7.00
NUQ,2017-01-22 11:56,57.00,0.00,8.00
NUQ,2017-01-22 12:56,56.00,0.00,8.00
NUQ,2017-01-22 13:56,51.00,0.03,7.00
NUQ,2017-01-22 14:56,52.00,0.01,3.00
NUQ,2017-01-22 15:56,51.00,0.04,6.00
NUQ,2017-01-22 16:45,49.00,0.02,5.00
NUQ,2017-01-22 16:56,49.00,0.03,4.00
NUQ,2017-01-22 17:15,48.00,0.01,3.00
NUQ,2017-01-22 17:56,48.00,0.01,0.00
NUQ,2017-01-22 18:56,48.00,0.00,5.00
NUQ,2017-01-22 19:56,48.00,0.00,4.00
NUQ,2017-01-22 20:56,47.00,0.01,3.00
NUQ,2017-01-22 21:56,47.00,0.00,6.00
NUQ,2017-01-22 22:56,47.00,0.00,4.00
NUQ,2017-01-22 23:56,47.00,0.03,0.00
NUQ,2017-01-23 00:56,46.00,0.02,4.00
NUQ,2017-01-23 01:56,46.00,0.01,3.00
NUQ,2017-01-23 02:56,44.00,0.00,4.00
NUQ,2017-01-23 03:56,44.00,0.01,3.00
NUQ,2017-01-23 04:56,44.00,0.00,4.00
NUQ,2017-01-23 05:56,43.00,0.00,6.00
NUQ,2017-01-23 06:56,44.00,0.00,5.00
NUQ,2017-01-23 07:56,45.00,0.01,0.00
NUQ,2017-01-23 08:56,46.00,0.01,5.00
NUQ,2017-01-23 09:56,48.00,T,7.00
NUQ,2017-01-23 10:56,49.00,0.00,0.00
NUQ,2017-01-23 11:56,49.00,0.02,3.00
NUQ,2017-01-23 12:56,50.00,T,9.00
NUQ,2017-01-23 13:56,50.00,0.01,0.00
NUQ,2017-01-23 14:56,49.00,0.03,3.00
NUQ,2017-01-23 15:56,50.00,0.00,3.00
NUQ,2017-01-23 16:56,50.00,0.00,0.00
NUQ,2017-01-23 17:56,49.00,0.01,4.00
NUQ,2017-01-23 18:56,46.00,T,4.00
NUQ,2017-01-23 19:56,46.00,0.02,6.00
NUQ,2017-01-23 20:56,46.00,0.03,0.00
NUQ,2017-01-23 21:56,46.00,0.02,4.00
NUQ,2017-01-23 22:56,45.00,0.03,8.00
NUQ,2017-01-23 23:56,43.00,0.00,6.00
NUQ,2017-01-24 00:56,43.00,0.00,7.00
NUQ,2017-01-24 01:56,42.00,0.00,6.00
NUQ,2017-01-24 02:56,41.00,0.00,4.00
NUQ,2017-01-24 03:56,41.00,0.00,6.00
NUQ,2017-01-24 04:56,41.00,0.00,5.00
NUQ,2017-01-24 05:56,40.00,0.00,3.00
NUQ,2017-01-24 06:56,38.00,0.00,0.00
NUQ,2017-01-24 07:56,42.00,0.00,0.00
NUQ,2017-01-24 08:56,42.00,0.00,4.00
NUQ,2017-01-24 09:56,47.00,0.00,7.00
NUQ,2017-01-24 10:56,48.00,0.00,8.00
NUQ,2017-01-24 11:56,50.00,0.00,7.00
NUQ,2017-01-24 12:56,51.00,0.00,8.00
NUQ,2017-01-24 13:56,52.00,0.00,6.00
NUQ,2017-01-24 14:56,54.00,0.00,5.00
NUQ,2017-01-24 15:56,53.00,0.00,9.00
NUQ,2017-01-24 16:56,50.00,0.00,7.00
NUQ,2017-01-24 17:56,49.00,0.00,3.00
NUQ,2017-01-24 18:56,49.00,0.00,3.00
NUQ,2017-01-24 19:56,48.00,0.00,0.00
NUQ,2017-01-24 20:56,45.00,0.00,3.00
NUQ,2017-01-24 21:56,43.00,0.00,0.00
NUQ,2017-01-24 22:56,40.00,0.00,0.00
NUQ,2017-01-24 23:56,42.00,0.00,0.00
NUQ,2017-01-25 00:56,41.00,0.00,0.00
NUQ,2017-01-25 01:56,38.00,0.00,0.00
NUQ,2017-01-25 02:56,37.00,0.00,4.00
NUQ,2017-01-25 03:56,38.00,0.00,0.00
NUQ,2017-01-25 04:56,38.00,0.00,0.00
NUQ,2017-01-25 05:56,36.00,0.00,6.00
NUQ,2017-01-25 06:37,38.00,0.00,6.00
NUQ,2017-01-25 06:53,37.40,0.00,4.00
NUQ,2017-01-25 06:56,38.00,0.00,3.00
NUQ,2017-01-25 07:56,39.00,0.00,6.00
NUQ,2017-01-25 08:56,43.00,0.00,5.00
NUQ,2017-01-25 09:56,49.00,0.00,4.00
NUQ,2017-01-25 10:56,52.00,0.00,3.00
NUQ,2017-01-25 11:56,54.00,0.00,5.00
NUQ,2017-01-25 12:56,54.00,0.00,8.00
NUQ,2017-01-25 13:56,55.00,0.00,8.00
NUQ,2017-01-25 14:56,54.00,0.00,9.00
NUQ,2017-01-25 15:56,54.00,0.00,9.00
NUQ,2017-01-25 16:56,52.00,0.00,8.00
NUQ,2017-01-25 17:56,49.00,0.00,4.00
NUQ,2017-01-25 18:56,50.00,0.00,3.00
NUQ,2017-01-25 19:56,48.00,0.00,0.00
NUQ,2017-01-25 20:56,46.00,0.00,0.00
NUQ,2017-01-25 21:56,45.00,0.00,0.00
NUQ,2017-01-25 22:56,43.00,0.00,0.00
NUQ,2017-01-25 23:56,41.00,0.00,0.00
NUQ,2017-01-26 00:56,41.00,0.00,0.00
NUQ,2017-01-26 01:56,41.00,0.00,0.00
NUQ,2017-01-26 02:56,40.00,0.00,3.00
NUQ,2017-01-26 03:56,40.00,0.00,0.00
NUQ,2017-01-26 04:56,40.00,0.00,0.00
NUQ,2017-01-26 05:56,42.00,0.00,0.00
NUQ,2017-01-26 06:56,43.00,0.00,0.00
NUQ,2017-01-26 07:56,41.00,0.00,0.00
NUQ,2017-01-26 08:56,46.00,0.00,0.00
NUQ,2017-01-26 09:56,48.00,0.00,3.00
NUQ,2017-01-26 10:56,51.00,0.00,6.00
NUQ,2017-01-26 11:56,52.00,0.00,0.00
NUQ,2017-01-26 12:56,54.00,0.00,5.00
NUQ,2017-01-26 13:56,56.00,0.00,8.00
NUQ,2017-01-26 14:56,56.00,0.00,7.00
NUQ,2017-01-26 15:56,54.00,0.00,7.00
NUQ,2017-01-26 16:56,53.00,0.00,8.00
NUQ,2017-01-26 17:56,51.00,0.00,5.00
NUQ,2017-01-26 18:56,50.00,T,3.00
NUQ,2017-01-26 19:56,49.00,0.00,3.00
NUQ,2017-01-26 20:56,47.00,0.00,0.00
NUQ,2017-01-26 21:56,44.00,0.00,0.00
NUQ,2017-01-26 22:56,44.00,0.00,0.00
NUQ,2017-01-26 23:56,43.00,0.00,0.00
NUQ,2017-01-27 00:56,40.00,0.00,0.00
NUQ,2017-01-27 01:56,40.00,0.00,0.00
NUQ,2017-01-27 02:56,40.00,0.00,0.00
NUQ,2017-01-27 03:56,39.00,0.00,3.00
NUQ,2017-01-27 04:56,40.00,0.00,4.00
NUQ,2017-01-27 05:56,38.00,0.00,0.00
NUQ,2017-01-27 06:56,42.00,0.00,0.00
NUQ,2017-01-27 07:56,43.00,0.00,0.00
NUQ,2017-01-27 08:56,48.00,0.00,5.00
NUQ,2017-01-27 09:56,52.00,0.00,5.00
NUQ,2017-01-27 10:56,53.00,0.00,6.00
NUQ,2017-01-27 11:56,55.00,0.00,5.00
NUQ,2017-01-27 12:56,57.00,0.00,5.00
NUQ,2017-01-27 13:56,58.00,0.00,3.00
NUQ,2017-01-27 14:56,58.00,0.00,6.00
NUQ,2017-01-27 15:56,58.00,0.00,5.00
NUQ,2017-01-27 16:56,56.00,0.00,6.00
NUQ,2017-01-27 17:56,53.00,0.00,4.00
NUQ,2017-01-27 18:56,52.00,0.00,8.00
NUQ,2017-01-27 19:56,50.00,0.00,4.00
NUQ,2017-01-27 20:56,47.00,0.00,0.00
NUQ,2017-01-27 21:56,45.00,0.00,0.00
NUQ,2017-01-27 22:56,42.00,0.00,0.00
NUQ,2017-01-27 23:56,40.00,0.00,0.00
NUQ,2017-01-28 00:56,41.00,0.00,0.00
NUQ,2017-01-28 01:56,40.00,0.00,0.00
NUQ,2017-01-28 02:56,39.00,0.00,0.00
NUQ,2017-01-28 03:56,38.00,0.00,0.00
NUQ,2017-01-28 04:56,37.00,0.00,0.00
NUQ,2017-01-28 05:56,37.00,0.00,0.00
NUQ,2017-01-28 06:56,39.00,0.00,3.00
NUQ,2017-01-28 07:56,36.00,0.00,3.00
NUQ,2017-01-28 08:56,43.00,0.00,3.00
NUQ,2017-01-28 09:56,47.00,0.00,0.00
NUQ,2017-01-28 10:56,51.00,0.00,0.00
NUQ,2017-01-28 11:56,55.00,0.00,0.00
NUQ,2017-01-28 12:56,57.00,0.00,5.00
NUQ,2017-01-28 13:56,60.00,0.00,0.00
NUQ,2017-01-28 14:56,62.00,0.00,7.00
NUQ,2017-01-28 15:56,60.00,0.00,4.00
NUQ,2017-01-28 16:56,56.00,0.00,4.00
NUQ,2017-01-28 17:56,53.00,0.00,5.00
NUQ,2017-01-28 18:56,52.00,0.00,4.00
NUQ,2017-01-28 19:56,51.00,0.00,5.00
NUQ,2017-01-28 20:56,50.00,0.00,4.00
NUQ,2017-01-28 21:56,48.00,0.00,3.00
NUQ,2017-01-28 22:56,46.00,0.00,3.00
NUQ,2017-01-28 23:56,43.00,0.00,0.00
NUQ,2017-01-29 00:56,43.00,0.00,0.00
NUQ,2017-01-29 01:56,42.00,0.00,3.00
NUQ,2017-01-29 02:56,41.00,0.00,0.00
NUQ,2017-01-29 03:56,40.00,0.00,0.00
NUQ,2017-01-29 04:56,39.00,0.00,0.00
NUQ,2017-01-29 05:56,38.00,0.00,0.00
NUQ,2017-01-29 06:56,37.00,0.00,0.00
NUQ,2017-01-29 07:56,37.00,0.00,0.00
NUQ,2017-01-29 08:56,44.00,0.00,0.00
NUQ,2017-01-29 09:56,51.00,0.00,0.00
NUQ,2017-01-29 10:56,52.00,0.00,0.00
NUQ,2017-01-29 11:56,54.00,0.00,6.00
NUQ,2017-01-29 12:56,56.00,0.00,3.00
NUQ,2017-01-29 13:56,61.00,0.00,0.00
NUQ,2017-01-29 14:56,61.00,0.00,0.00
NUQ,2017-01-29 15:56,63.00,0.00,0.00
NUQ,2017-01-29 16:56,58.00,0.00,4.00
NUQ,2017-01-29 17:56,55.00,0.00,0.00
NUQ,2017-01-29 18:56,52.00,0.00,0.00
NUQ,2017-01-29 19:56,52.00,0.00,0.00
NUQ,2017-01-29 20:56,52.00,0.00,4.00
NUQ,2017-01-29 21:56,48.00,0.00,3.00
NUQ,2017-01-29 22:56,47.00,0.00,0.00
NUQ,2017-01-29 23:56,45.00,0.00,0.00
NUQ,2017-01-30 00:56,44.00,0.00,0.00
NUQ,2017-01-30 01:56,43.00,0.00,3.00
NUQ,2017-01-30 02:56,41.00,0.00,0.00
NUQ,2017-01-30 03:56,39.00,0.00,4.00
NUQ,2017-01-30 04:56,41.00,0.00,0.00
NUQ,2017-01-30 05:56,40.00,0.00,0.00
NUQ,2017-01-30 06:56,41.00,0.00,0.00
NUQ,2017-01-30 07:56,42.00,0.00,0.00
NUQ,2017-01-30 08:56,46.00,0.00,0.00
NUQ,2017-01-30 09:56,50.00,0.00,0.00
NUQ,2017-01-30 10:56,55.00,0.00,3.00
NUQ,2017-01-30 11:56,56.00,0.00,4.00
NUQ,2017-01-30 12:56,59.00,0.00,4.00
NUQ,2017-01-30 13:56,61.00,0.00,3.00
NUQ,2017-01-30 14:56,60.00,0.00,5.00
NUQ,2017-01-30 15:56,61.00,0.00,5.00
NUQ,2017-01-30 16:56,54.00,0.00,4.00
NUQ,2017-01-30 17:56,54.00,0.00,0.00
NUQ,2017-01-30 18:56,54.00,0.00,0.00
NUQ,2017-01-30 19:56,52.00,0.00,0.00
NUQ,2017-01-30 20:56,50.00,0.00,0.00
NUQ,2017-01-30 21:56,48.00,0.00,3.00
NUQ,2017-01-30 22:56,47.00,0.00,3.00
NUQ,2017-01-30 23:56,44.00,0.00,0.00
NUQ,2017-01-31 00:56,44.00,0.00,0.00
NUQ,2017-01-31 01:56,41.00,0.00,0.00
NUQ,2017-01-31 02:56,42.00,0.00,3.00
NUQ,2017-01-31 03:56,40.00,0.00,0.00
NUQ,2017-01-31 04:56,40.00,0.00,0.00
NUQ,2017-01-31 05:56,40.00,0.00,0.00
NUQ,2017-01-31 06:56,40.00,0.00,0.00
NUQ,2017-01-31 07:56,42.00,0.00,0.00
NUQ,2017-01-31 08:56,46.00,0.00,0.00
NUQ,2017-01-31 09:56,51.00,0.00,0.00
NUQ,2017-01-31 10:56,54.00,0.00,4.00
NUQ,2017-01-31 11:56,56.00,0.00,4.00
NUQ,2017-01-31 12:56,57.00,0.00,4.00
NUQ,2017-01-31 13:56,61.00,0.00,0.00
NUQ,2017-01-31 14:56,59.00,0.00,5.00
NUQ,2017-01-31 15:56,57.00,0.00,7.00
NUQ,2017-01-31 16:56,56.00,0.00,5.00
NUQ,2017-01-31 17:56,55.00,0.00,3.00
NUQ,2017-01-31 18:56,55.00,0.00,0.00
NUQ,2017-01-31 19:56,53.00,0.00,0.00
NUQ,2017-01-31 20:56,50.00,0.00,0.00
NUQ,2017-01-31 21:56,50.00,0.00,0.00
NUQ,2017-01-31 22:56,48.00,0.00,0.00
NUQ,2017-01-31 23:56,48.00,0.00,0.00
NUQ,2017-02-01 00:56,47.00,0.00,0.00
NUQ,2017-02-01 01:56,45.00,0.00,0.00
NUQ,2017-02-01 02:56,46.00,0.00,0.00
NUQ,2017-02-01 03:56,46.00,0.00,0.00
NUQ,2017-02-01 04:56,45.00,0.00,0.00
NUQ,2017-02-01 05:56,47.00,0.00,0.00
NUQ,2017-02-01 06:56,48.00,0.00,0.00
NUQ,2017-02-01 07:56,48.00,0.00,0.00
NUQ,2017-02-01 08:56,50.00,0.00,0.00
NUQ,2017-02-01 09:56,50.00,0.00,6.00
NUQ,2017-02-01 10:56,51.00,0.00,4.00
NUQ,2017-02-01 11:56,56.00,0.00,10.00
NUQ,2017-02-01 12:56,61.00,0.00,5.00
NUQ,2017-02-01 13:56,54.00,0.00,4.00
NUQ,2017-02-01 14:56,60.00,0.00,17.00
NUQ,2017-02-01 15:56,58.00,0.00,12.00
NUQ,2017-02-01 16:56,57.00,0.00,6.00
NUQ,2017-02-01 17:56,58.00,0.00,19.00
NUQ,2017-02-01 18:56,58.00,0.00,16.00
NUQ,2017-02-01 19:56,58.00,0.00,4.00
NUQ,2017-02-01 20:56,53.00,0.00,8.00
NUQ,2017-02-01 21:56,54.00,0.00,6.00
NUQ,2017-02-01 22:56,52.00,T,5.00
NUQ,2017-02-01 23:56,51.00,0.04,0.00
NUQ,2017-02-02 00:56,51.00,T,5.00
NUQ,2017-02-02 01:56,52.00,T,9.00
NUQ,2017-02-02 02:56,51.00,0.00,13.00
NUQ,2017-02-02 03:56,51.00,0.00,10.00
NUQ,2017-02-02 04:56,52.00,0.00,8.00
NUQ,2017-02-02 05:56,53.00,0.00,6.00
NUQ,2017-02-02 06:56,55.00,T,9.00
NUQ,2017-02-02 07:38,55.00,T,12.00
NUQ,2017-02-02 07:56,55.00,T,11.00
NUQ,2017-02-02 08:56,57.00,T,13.00
NUQ,2017-02-02 09:25,57.00,0.00,12.00
NUQ,2017-02-02 09:56,59.00,0.00,13.00
NUQ,2017-02-02 10:28,60.00,0.00,14.00
NUQ,2017-02-02 10:56,61.00,0.00,13.00
NUQ,2017-02-02 11:44,62.00,0.00,12.00
NUQ,2017-02-02 11:56,61.00,0.00,12.00
NUQ,2017-02-02 12:03,61.00,0.00,15.00
NUQ,2017-02-02 12:39,62.00,0.00,11.00
NUQ,2017-02-02 12:56,62.00,0.00,10.00
NUQ,2017-02-02 13:56,64.00,0.00,8.00
NUQ,2017-02-02 14:56,63.00,0.00,7.00
NUQ,2017-02-02 15:25,63.00,T,7.00
NUQ,2017-02-02 15:53,60.80,0.02,6.00
NUQ,2017-02-02 15:56,60.00,0.02,6.00
NUQ,2017-02-02 16:56,61.00,0.02,7.00
NUQ,2017-02-02 17:56,60.00,T,7.00
NUQ,2017-02-02 18:56,59.00,0.01,6.00
NUQ,2017-02-02 19:56,59.00,T,8.00
NUQ,2017-02-02 20:56,59.00,T,5.00
NUQ,2017-02-02 21:56,58.00,T,7.00
NUQ,2017-02-02 22:56,60.00,0.01,7.00
NUQ,2017-02-02 23:56,59.00,T,7.00
NUQ,2017-02-03 00:51,59.00,0.01,10.00
NUQ,2017-02-03 00:56,59.00,0.01,9.00
NUQ,2017-02-03 01:24,59.00,T,10.00
NUQ,2017-02-03 01:56,59.00,0.01,8.00
NUQ,2017-02-03 02:29,58.00,0.01,10.00
NUQ,2017-02-03 02:56,59.00,0.01,11.00
NUQ,2017-02-03 03:05,59.00,0.00,14.00
NUQ,2017-02-03 03:56,59.00,T,14.00
NUQ,2017-02-03 04:06,59.00,T,14.00
NUQ,2017-02-03 04:16,59.00,T,13.00
NUQ,2017-02-03 04:56,59.00,0.01,11.00
NUQ,2017-02-03 05:56,57.00,0.10,5.00
NUQ,2017-02-03 06:56,58.00,0.02,6.00
NUQ,2017-02-03 07:56,58.00,T,7.00
NUQ,2017-02-03 08:56,59.00,0.00,4.00
NUQ,2017-02-03 09:56,60.00,0.01,4.00
NUQ,2017-02-03 10:56,62.00,0.00,9.00
NUQ,2017-02-03 11:56,61.00,0.00,10.00
NUQ,2017-02-03 12:56,61.00,T,6.00
NUQ,2017-02-03 13:56,62.00,T,9.00
NUQ,2017-02-03 14:56,61.00,T,7.00
NUQ,2017-02-03 15:56,60.00,T,6.00
NUQ,2017-02-03 16:56,59.00,0.00,3.00
NUQ,2017-02-03 17:17,59.00,T,3.00
NUQ,2017-02-03 17:38,58.00,T,3.00
NUQ,2017-02-03 17:56,58.00,T,5.00
NUQ,2017-02-03 18:56,56.00,T,5.00
NUQ,2017-02-03 19:56,57.00,T,0.00
NUQ,2017-02-03 20:56,57.00,0.00,3.00
NUQ,2017-02-03 21:56,56.00,0.00,3.00
NUQ,2017-02-03 22:56,56.00,0.00,4.00
NUQ,2017-02-03 23:56,56.00,0.00,7.00
NUQ,2017-02-04 00:56,56.00,0.00,9.00
NUQ,2017-02-04 01:56,56.00,0.00,6.00
NUQ,2017-02-04 02:56,55.00,0.00,4.00
NUQ,2017-02-04 03:56,55.00,0.00,4.00
NUQ,2017-02-04 04:56,53.00,0.00,6.00
NUQ,2017-02-04 05:56,52.00,0.00,6.00
NUQ,2017-02-04 06:56,52.00,0.00,8.00
NUQ,2017-02-04 07:56,54.00,0.00,0.00
NUQ,2017-02-04 08:56,57.00,T,0.00
NUQ,2017-02-04 09:56,60.00,T,6.00
NUQ,2017-02-04 10:56,60.00,T,3.00
NUQ,2017-02-04 11:56,61.00,T,0.00
NUQ,2017-02-04 12:56,62.00,0.00,8.00
NUQ,2017-02-04 13:56,61.00,0.00,7.00
NUQ,2017-02-04 14:56,61.00,0.00,7.00
NUQ,2017-02-04 15:56,61.00,T,3.00
NUQ,2017-02-04 16:56,60.00,0.00,0.00
NUQ,2017-02-04 17:56,58.00,0.00,0.00
NUQ,2017-02-04 18:56,56.00,0.00,0.00
NUQ,2017-02-04 19:56,54.00,0.00,0.00
NUQ,2017-02-04 20:56,54.00,0.00,5.00
NUQ,2017-02-04 21:56,52.00,0.00,4.00
NUQ,2017-02-04 22:56,52.00,0.00,3.00
NUQ,2017-02-04 23:56,51.00,0.00,7.00
NUQ,2017-02-05 00:56,50.00,0.00,3.00
NUQ,2017-02-05 01:56,50.00,0.00,0.00
NUQ,2017-02-05 02:56,49.00,0.00,0.00
NUQ,2017-02-05 03:56,48.00,0.00,0.00
NUQ,2017-02-05 04:56,49.00,0.00,0.00
NUQ,2017-02-05 05:56,47.00,0.00,0.00
NUQ,2017-02-05 06:56,48.00,0.00,6.00
NUQ,2017-02-05 07:56,49.00,0.00,4.00
NUQ,2017-02-05 08:56,52.00,0.00,6.00
NUQ,2017-02-05 09:56,55.00,0.00,10.00
NUQ,2017-02-05 10:56,57.00,0.00,4.00
NUQ,2017-02-05 11:56,59.00,0.00,9.00
NUQ,2017-02-05 12:56,59.00,0.00,8.00
NUQ,2017-02-05 13:56,59.00,0.00,10.00
NUQ,2017-02-05 14:56,59.00,0.00,12.00
