station,valid,tmpf,p01i,sknt
SJC,2017-01-19 09:14,54.00,0.00,5.00
SJC,2017-01-19 09:28,53.00,T,6.00
SJC,2017-01-19 09:43,52.00,0.12,10.00
SJC,2017-01-19 09:53,48.00,0.25,6.00
SJC,2017-01-19 10:17,50.00,T,0.00
SJC,2017-01-19 10:34,51.00,0.01,0.00
SJC,2017-01-19 10:53,51.00,0.01,0.00
SJC,2017-01-19 11:53,54.00,0.00,5.00
SJC,2017-01-19 12:53,56.00,0.00,6.00
SJC,2017-01-19 13:53,57.00,T,4.00
SJC,2017-01-19 14:53,56.00,0.07,0.00
SJC,2017-01-19 15:53,57.00,0.00,9.00
SJC,2017-01-19 16:53,54.00,0.00,4.00
SJC,2017-01-19 17:53,54.00,0.00,3.00
SJC,2017-01-19 18:53,53.00,0.00,6.00
SJC,2017-01-19 19:53,51.00,0.00,8.00
SJC,2017-01-19 20:53,51.00,0.00,7.00
SJC,2017-01-19 21:53,51.00,T,7.00
SJC,2017-01-19 22:53,51.00,0.02,12.00
SJC,2017-01-19 23:53,51.00,0.01,16.00
SJC,2017-01-20 00:53,50.00,T,17.00
SJC,2017-01-20 01:53,50.00,0.01,18.00
SJC,2017-01-20 02:53,49.00,0.06,16.00
SJC,2017-01-20 03:53,49.00,0.11,27.00
SJC,2017-01-20 04:53,49.00,0.08,25.00
SJC,2017-01-20 05:18,49.00,0.10,11.00
SJC,2017-01-20 05:24,49.00,0.15,15.00
SJC,2017-01-20 05:29,49.00,0.15,14.00
SJC,2017-01-20 05:53,49.00,0.17,13.00
SJC,2017-01-20 06:53,50.00,0.04,11.00
SJC,2017-01-20 07:19,50.00,0.03,9.00
SJC,2017-01-20 07:37,49.00,0.07,10.00
SJC,2017-01-20 07:53,49.00,0.14,6.00
SJC,2017-01-20 08:07,49.00,0.03,5.00
SJC,2017-01-20 08:46,49.00,0.07,5.00
SJC,2017-01-20 08:53,49.00,0.07,7.00
SJC,2017-01-20 09:53,53.00,0.00,9.00
SJC,2017-01-20 10:53,51.00,0.05,0.00
SJC,2017-01-20 11:53,53.00,T,4.00
SJC,2017-01-20 12:53,55.00,0.00,12.00
SJC,2017-01-20 13:53,53.00,T,22.00
SJC,2017-01-20 13:57,51.00,0.01,23.00
SJC,2017-01-20 14:53,51.00,0.09,3.00
SJC,2017-01-20 15:53,50.00,0.00,7.00
SJC,2017-01-20 15:58,50.00,T,8.00
SJC,2017-01-20 16:53,50.00,T,7.00
SJC,2017-01-20 17:53,49.00,0.03,4.00
SJC,2017-01-20 18:53,48.00,T,4.00
SJC,2017-01-20 19:22,48.00,0.01,3.00
SJC,2017-01-20 19:37,49.00,0.01,7.00
SJC,2017-01-20 19:53,48.00,0.01,3.00
SJC,2017-01-20 20:53,48.00,0.01,3.00
SJC,2017-01-20 21:53,48.00,0.01,3.00
SJC,2017-01-20 22:53,47.00,0.00,5.00
SJC,2017-01-20 23:53,46.00,0.01,0.00
SJC,2017-01-21 00:53,46.00,0.00,4.00
SJC,2017-01-21 01:53,46.00,T,5.00
SJC,2017-01-21 02:53,45.00,0.03,7.00
SJC,2017-01-21 03:53,44.00,0.00,6.00
SJC,2017-01-21 04:53,45.00,T,7.00
SJC,2017-01-21 05:53,46.00,T,6.00
SJC,2017-01-21 06:53,47.00,T,4.00
SJC,2017-01-21 07:53,45.00,0.00,4.00
SJC,2017-01-21 08:53,48.00,0.01,4.00
SJC,2017-01-21 09:53,52.00,T,8.00
SJC,2017-01-21 10:53,55.00,0.00,9.00
SJC,2017-01-21 11:53,55.00,0.00,10.00
SJC,2017-01-21 12:53,56.00,0.00,10.00
SJC,2017-01-21 13:53,56.00,0.00,9.00
SJC,2017-01-21 14:53,55.00,0.00,7.00
SJC,2017-01-21 15:53,54.00,T,11.00
SJC,2017-01-21 16:53,54.00,0.00,11.00
SJC,2017-01-21 16:56,53.00,0.00,11.00
SJC,2017-01-21 17:53,53.00,T,10.00
SJC,2017-01-21 18:53,52.00,0.01,8.00
SJC,2017-01-21 19:53,51.00,T,16.00
SJC,2017-01-21 20:53,50.00,0.01,16.00
SJC,2017-01-21 21:53,50.00,T,19.00
SJC,2017-01-21 22:53,51.00,T,25.00
SJC,2017-01-21 23:53,52.00,T,28.00
SJC,2017-01-22 00:53,50.00,T,31.00
SJC,2017-01-22 01:53,50.00,0.02,27.00
SJC,2017-01-22 02:53,49.00,0.01,24.00
SJC,2017-01-22 03:53,49.00,0.07,24.00
SJC,2017-01-22 04:53,50.00,0.07,21.00
SJC,2017-01-22 05:53,50.00,0.10,19.00
SJC,2017-01-22 06:53,50.00,0.09,13.00
SJC,2017-01-22 07:23,50.00,0.01,11.00
SJC,2017-01-22 07:53,50.00,0.01,10.00
SJC,2017-01-22 08:53,51.00,0.00,7.00
SJC,2017-01-22 09:53,52.00,0.00,6.00
SJC,2017-01-22 10:53,54.00,0.00,11.00
SJC,2017-01-22 11:53,56.00,0.00,12.00
SJC,2017-01-22 12:53,54.00,T,13.00
SJC,2017-01-22 13:53,52.00,0.09,7.00
SJC,2017-01-22 14:53,54.00,T,7.00
SJC,2017-01-22 15:53,51.00,0.04,10.00
SJC,2017-01-22 16:53,50.00,0.07,7.00
SJC,2017-01-22 17:53,48.00,0.03,3.00
SJC,2017-01-22 18:53,48.00,0.00,6.00
SJC,2017-01-22 19:53,47.00,T,6.00
SJC,2017-01-22 20:53,48.00,0.02,5.00
SJC,2017-01-22 21:53,48.00,0.03,7.00
SJC,2017-01-22 22:53,47.00,0.00,7.00
SJC,2017-01-22 23:53,47.00,0.00,6.00
SJC,2017-01-23 00:53,47.00,0.00,0.00
SJC,2017-01-23 01:53,46.00,0.01,4.00
SJC,2017-01-23 02:53,44.00,0.00,4.00
SJC,2017-01-23 03:53,45.00,0.01,0.00
SJC,2017-01-23 04:53,43.00,T,4.00
SJC,2017-01-23 05:53,43.00,0.00,5.00
SJC,2017-01-23 06:53,42.00,0.00,5.00
SJC,2017-01-23 07:53,45.00,0.01,4.00
SJC,2017-01-23 08:53,45.00,0.02,5.00
SJC,2017-01-23 09:53,48.00,T,6.00
SJC,2017-01-23 10:53,50.00,0.00,7.00
SJC,2017-01-23 11:53,50.00,T,4.00
SJC,2017-01-23 11:56,50.00,T,4.00
SJC,2017-01-23 12:51,51.80,0.01,3.00
SJC,2017-01-23 12:53,51.00,0.01,5.00
SJC,2017-01-23 13:46,51.00,0.04,3.00
SJC,2017-01-23 13:53,51.00,0.04,0.00
SJC,2017-01-23 14:09,50.00,0.00,3.00
SJC,2017-01-23 14:53,51.00,0.00,6.00
SJC,2017-01-23 15:53,50.00,0.01,7.00
SJC,2017-01-23 16:53,48.00,T,6.00
SJC,2017-01-23 17:53,48.00,0.00,9.00
SJC,2017-01-23 18:53,47.00,0.06,0.00
SJC,2017-01-23 19:53,46.00,0.01,7.00
SJC,2017-01-23 20:53,46.00,0.03,4.00
SJC,2017-01-23 21:53,46.00,T,5.00
SJC,2017-01-23 22:53,45.00,0.01,7.00
SJC,2017-01-23 23:53,44.00,T,8.00
SJC,2017-01-24 00:53,43.00,0.00,8.00
SJC,2017-01-24 01:53,43.00,0.00,9.00
SJC,2017-01-24 02:53,41.00,0.00,5.00
SJC,2017-01-24 03:53,42.00,0.00,8.00
SJC,2017-01-24 04:53,41.00,0.00,4.00
SJC,2017-01-24 05:53,39.00,0.00,3.00
SJC,2017-01-24 06:53,39.00,0.00,0.00
SJC,2017-01-24 07:53,42.00,0.00,0.00
SJC,2017-01-24 08:53,43.00,0.00,0.00
SJC,2017-01-24 09:53,46.00,0.00,3.00
SJC,2017-01-24 10:53,49.00,0.00,4.00
SJC,2017-01-24 11:53,50.00,0.00,5.00
SJC,2017-01-24 12:53,52.00,0.00,7.00
SJC,2017-01-24 13:53,55.00,0.00,5.00
SJC,2017-01-24 14:53,56.00,0.00,6.00
SJC,2017-01-24 15:53,55.00,T,11.00
SJC,2017-01-24 16:53,52.00,0.00,11.00
SJC,2017-01-24 17:53,49.00,0.00,6.00
SJC,2017-01-24 18:53,48.00,0.00,5.00
SJC,2017-01-24 19:53,47.00,0.00,0.00
SJC,2017-01-24 20:53,45.00,0.00,3.00
SJC,2017-01-24 21:53,43.00,0.00,0.00
SJC,2017-01-24 22:53,43.00,0.00,0.00
SJC,2017-01-24 23:53,41.00,0.00,3.00
SJC,2017-01-25 00:53,40.00,0.00,3.00
SJC,2017-01-25 01:53,38.00,0.00,4.00
SJC,2017-01-25 02:53,39.00,0.00,0.00
SJC,2017-01-25 03:53,37.00,0.00,3.00
SJC,2017-01-25 04:53,38.00,0.00,3.00
SJC,2017-01-25 05:53,36.00,0.00,6.00
SJC,2017-01-25 06:53,37.00,0.00,3.00
SJC,2017-01-25 07:53,38.00,0.00,7.00
SJC,2017-01-25 08:53,43.00,0.00,6.00
SJC,2017-01-25 09:53,47.00,0.00,5.00
SJC,2017-01-25 10:53,51.00,0.00,4.00
SJC,2017-01-25 11:53,55.00,0.00,0.00
SJC,2017-01-25 12:53,56.00,0.00,7.00
SJC,2017-01-25 13:53,56.00,0.00,8.00
SJC,2017-01-25 14:53,57.00,0.00,7.00
SJC,2017-01-25 15:53,55.00,0.00,8.00
SJC,2017-01-25 16:53,53.00,0.00,9.00
SJC,2017-01-25 17:53,50.00,0.00,7.00
SJC,2017-01-25 18:53,50.00,0.00,7.00
SJC,2017-01-25 19:53,49.00,0.00,5.00
SJC,2017-01-25 20:53,49.00,0.00,4.00
SJC,2017-01-25 21:53,46.00,0.00,0.00
SJC,2017-01-25 22:53,44.00,0.00,0.00
SJC,2017-01-25 23:53,43.00,0.00,0.00
SJC,2017-01-26 00:53,41.00,0.00,0.00
SJC,2017-01-26 01:53,40.00,0.00,3.00
SJC,2017-01-26 02:53,40.00,0.00,3.00
SJC,2017-01-26 03:53,41.00,0.00,0.00
SJC,2017-01-26 04:53,40.00,0.00,0.00
SJC,2017-01-26 05:53,41.00,0.00,0.00
SJC,2017-01-26 06:53,41.00,0.00,4.00
SJC,2017-01-26 07:53,43.00,0.00,4.00
SJC,2017-01-26 08:53,45.00,0.00,0.00
SJC,2017-01-26 09:53,49.00,0.00,3.00
SJC,2017-01-26 10:53,51.00,0.00,4.00
SJC,2017-01-26 11:53,54.00,0.00,0.00
SJC,2017-01-26 12:53,55.00,0.00,7.00
SJC,2017-01-26 13:53,56.00,0.00,6.00
SJC,2017-01-26 14:53,56.00,0.00,7.00
SJC,2017-01-26 15:53,56.00,0.00,12.00
SJC,2017-01-26 16:53,53.00,0.00,9.00
SJC,2017-01-26 17:53,51.00,0.00,5.00
SJC,2017-01-26 18:53,52.00,0.00,0.00
SJC,2017-01-26 19:53,47.00,0.00,4.00
SJC,2017-01-26 20:53,48.00,0.00,3.00
SJC,2017-01-26 21:53,46.00,0.00,0.00
SJC,2017-01-26 22:53,46.00,0.00,0.00
SJC,2017-01-26 23:53,44.00,0.00,0.00
SJC,2017-01-27 00:53,42.00,0.00,0.00
SJC,2017-01-27 01:53,39.00,0.00,3.00
SJC,2017-01-27 02:53,40.00,0.00,0.00
SJC,2017-01-27 03:53,38.00,0.00,3.00
SJC,2017-01-27 04:53,38.00,0.00,3.00
SJC,2017-01-27 05:53,38.00,0.00,0.00
SJC,2017-01-27 06:53,38.00,0.00,0.00
SJC,2017-01-27 07:53,39.00,0.00,4.00
SJC,2017-01-27 08:53,45.00,0.00,0.00
SJC,2017-01-27 09:53,49.00,0.00,0.00
SJC,2017-01-27 10:53,53.00,0.00,3.00
SJC,2017-01-27 11:53,56.00,0.00,6.00
SJC,2017-01-27 12:53,57.00,0.00,0.00
SJC,2017-01-27 13:53,59.00,0.00,4.00
SJC,2017-01-27 14:53,59.00,0.00,10.00
SJC,2017-01-27 15:53,59.00,0.00,7.00
SJC,2017-01-27 16:53,55.00,0.00,8.00
SJC,2017-01-27 17:53,53.00,0.00,3.00
SJC,2017-01-27 18:53,52.00,0.00,4.00
SJC,2017-01-27 19:53,48.00,0.00,6.00
SJC,2017-01-27 20:53,50.00,0.00,0.00
SJC,2017-01-27 21:53,46.00,0.00,3.00
SJC,2017-01-27 22:53,44.00,0.00,3.00
SJC,2017-01-27 23:53,44.00,0.00,0.00
SJC,2017-01-28 00:53,39.00,0.00,4.00
SJC,2017-01-28 01:53,40.00,0.00,0.00
SJC,2017-01-28 02:53,39.00,0.00,4.00
SJC,2017-01-28 03:53,37.00,0.00,3.00
SJC,2017-01-28 04:53,38.00,0.00,0.00
SJC,2017-01-28 05:53,37.00,0.00,3.00
SJC,2017-01-28 06:53,36.00,0.00,4.00
SJC,2017-01-28 07:53,37.00,0.00,4.00
SJC,2017-01-28 08:53,42.00,0.00,0.00
SJC,2017-01-28 09:53,46.00,0.00,0.00
SJC,2017-01-28 10:53,52.00,0.00,0.00
SJC,2017-01-28 11:53,55.00,0.00,0.00
SJC,2017-01-28 12:53,57.00,0.00,0.00
SJC,2017-01-28 13:53,61.00,0.00,0.00
SJC,2017-01-28 14:53,63.00,0.00,0.00
SJC,2017-01-28 15:53,63.00,0.00,6.00
SJC,2017-01-28 16:53,58.00,0.00,7.00
SJC,2017-01-28 17:53,56.00,0.00,5.00
SJC,2017-01-28 18:53,54.00,0.00,3.00
SJC,2017-01-28 19:53,52.00,0.00,3.00
SJC,2017-01-28 20:53,50.00,0.00,0.00
SJC,2017-01-28 21:53,49.00,0.00,4.00
SJC,2017-01-28 22:53,44.00,0.00,3.00
SJC,2017-01-28 23:53,45.00,0.00,0.00
SJC,2017-01-29 00:53,43.00,0.00,0.00
SJC,2017-01-29 01:53,42.00,0.00,0.00
SJC,2017-01-29 02:53,41.00,0.00,0.00
SJC,2017-01-29 03:53,40.00,0.00,3.00
SJC,2017-01-29 04:53,39.00,0.00,3.00
SJC,2017-01-29 05:53,38.00,0.00,0.00
SJC,2017-01-29 06:53,38.00,0.00,3.00
SJC,2017-01-29 07:53,38.00,0.00,4.00
SJC,2017-01-29 08:53,43.00,0.00,3.00
SJC,2017-01-29 09:53,49.00,0.00,0.00
SJC,2017-01-29 10:53,52.00,0.00,0.00
SJC,2017-01-29 11:53,57.00,0.00,4.00
SJC,2017-01-29 12:53,58.00,0.00,0.00
SJC,2017-01-29 13:53,60.00,0.00,0.00
SJC,2017-01-29 14:53,61.00,0.00,0.00
SJC,2017-01-29 15:53,64.00,0.00,0.00
SJC,2017-01-29 16:53,61.00,0.00,3.00
SJC,2017-01-29 17:53,56.00,0.00,3.00
SJC,2017-01-29 18:53,54.00,0.00,0.00
SJC,2017-01-29 19:53,53.00,0.00,3.00
SJC,2017-01-29 20:53,50.00,0.00,3.00
SJC,2017-01-29 21:53,48.00,0.00,3.00
SJC,2017-01-29 22:53,47.00,0.00,3.00
SJC,2017-01-29 23:53,45.00,0.00,3.00
SJC,2017-01-30 00:53,45.00,0.00,0.00
SJC,2017-01-30 01:53,43.00,0.00,4.00
SJC,2017-01-30 02:53,41.00,0.00,3.00
SJC,2017-01-30 03:53,38.00,0.00,3.00
SJC,2017-01-30 04:53,40.00,0.00,0.00
SJC,2017-01-30 05:53,40.00,0.00,0.00
SJC,2017-01-30 06:53,39.00,0.00,3.00
SJC,2017-01-30 07:53,41.00,0.00,0.00
SJC,2017-01-30 08:53,45.00,0.00,0.00
SJC,2017-01-30 09:53,50.00,0.00,0.00
SJC,2017-01-30 10:53,55.00,0.00,0.00
SJC,2017-01-30 11:53,60.00,0.00,0.00
SJC,2017-01-30 12:53,62.00,0.00,0.00
SJC,2017-01-30 13:53,64.00,0.00,3.00
SJC,2017-01-30 14:53,64.00,0.00,5.00
SJC,2017-01-30 15:53,63.00,0.00,5.00
SJC,2017-01-30 16:53,59.00,0.00,6.00
SJC,2017-01-30 17:53,58.00,0.00,3.00
SJC,2017-01-30 18:53,55.00,0.00,0.00
SJC,2017-01-30 19:53,54.00,0.00,0.00
SJC,2017-01-30 20:53,51.00,0.00,0.00
SJC,2017-01-30 21:53,50.00,0.00,0.00
SJC,2017-01-30 22:53,48.00,0.00,0.00
SJC,2017-01-30 23:53,45.00,0.00,0.00
SJC,2017-01-31 00:53,46.00,0.00,3.00
SJC,2017-01-31 01:53,43.00,0.00,0.00
SJC,2017-01-31 02:53,41.00,0.00,3.00
SJC,2017-01-31 03:53,41.00,0.00,0.00
SJC,2017-01-31 04:53,40.00,0.00,0.00
SJC,2017-01-31 05:53,40.00,0.00,3.00
SJC,2017-01-31 06:53,41.00,0.00,0.00
SJC,2017-01-31 07:53,41.00,0.00,0.00
SJC,2017-01-31 08:53,46.00,0.00,0.00
SJC,2017-01-31 09:53,50.00,0.00,0.00
SJC,2017-01-31 10:53,56.00,0.00,0.00
SJC,2017-01-31 11:53,59.00,0.00,0.00
SJC,2017-01-31 12:53,61.00,0.00,4.00
SJC,2017-01-31 13:53,63.00,0.00,4.00
SJC,2017-01-31 14:53,63.00,0.00,3.00
SJC,2017-01-31 15:53,63.00,0.00,0.00
SJC,2017-01-31 16:53,57.00,0.00,6.00
SJC,2017-01-31 17:53,57.00,0.00,4.00
SJC,2017-01-31 18:53,56.00,0.00,4.00
SJC,2017-01-31 19:53,55.00,0.00,0.00
SJC,2017-01-31 20:53,53.00,0.00,3.00
SJC,2017-01-31 21:53,51.00,0.00,3.00
SJC,2017-01-31 22:53,50.00,0.00,0.00
SJC,2017-01-31 23:53,49.00,0.00,0.00
SJC,2017-02-01 00:53,49.00,0.00,0.00
SJC,2017-02-01 01:53,47.00,0.00,0.00
SJC,2017-02-01 02:53,46.00,0.00,0.00
SJC,2017-02-01 03:53,46.00,0.00,0.00
SJC,2017-02-01 04:53,46.00,0.00,3.00
SJC,2017-02-01 05:53,46.00,0.00,3.00
SJC,2017-02-01 06:53,47.00,0.00,0.00
SJC,2017-02-01 07:53,47.00,0.00,3.00
SJC,2017-02-01 08:53,49.00,0.00,4.00
SJC,2017-02-01 09:53,50.00,0.00,9.00
SJC,2017-02-01 10:53,53.00,0.00,6.00
SJC,2017-02-01 11:53,57.00,0.00,10.00
SJC,2017-02-01 12:53,58.00,0.00,6.00
SJC,2017-02-01 13:53,61.00,0.00,0.00
SJC,2017-02-01 14:53,60.00,0.00,9.00
SJC,2017-02-01 15:53,57.00,T,15.00
SJC,2017-02-01 16:53,59.00,T,14.00
SJC,2017-02-01 17:53,58.00,0.00,11.00
SJC,2017-02-01 18:53,58.00,T,15.00
SJC,2017-02-01 19:53,60.00,T,6.00
SJC,2017-02-01 20:53,59.00,T,18.00
SJC,2017-02-01 21:53,58.00,T,14.00
SJC,2017-02-01 22:27,57.00,T,11.00
SJC,2017-02-01 22:53,56.00,T,6.00
SJC,2017-02-01 23:53,54.00,0.03,18.00
SJC,2017-02-02 00:53,53.00,T,9.00
SJC,2017-02-02 01:53,52.00,0.01,15.00
SJC,2017-02-02 02:53,51.00,T,16.00
SJC,2017-02-02 03:53,52.00,T,15.00
SJC,2017-02-02 04:53,52.00,T,15.00
SJC,2017-02-02 05:53,53.00,0.00,12.00
SJC,2017-02-02 06:53,54.00,T,19.00
SJC,2017-02-02 07:53,55.00,T,17.00
SJC,2017-02-02 08:53,56.00,T,19.00
SJC,2017-02-02 09:53,59.00,T,14.00
SJC,2017-02-02 10:53,61.00,T,15.00
SJC,2017-02-02 11:53,62.00,T,19.00
SJC,2017-02-02 12:53,63.00,T,17.00
SJC,2017-02-02 13:53,63.00,0.00,15.00
SJC,2017-02-02 14:53,63.00,T,16.00
SJC,2017-02-02 15:53,64.00,T,10.00
SJC,2017-02-02 16:53,62.00,0.02,5.00
SJC,2017-02-02 17:53,59.00,0.02,3.00
SJC,2017-02-02 18:30,59.00,0.04,7.00
SJC,2017-02-02 18:38,59.00,0.07,5.00
SJC,2017-02-02 18:53,59.00,0.13,6.00
SJC,2017-02-02 19:53,58.00,T,8.00
SJC,2017-02-02 20:53,58.00,T,5.00
SJC,2017-02-02 21:53,59.00,0.00,6.00
SJC,2017-02-02 22:53,58.00,0.03,7.00
SJC,2017-02-02 23:53,59.00,0.01,9.00
SJC,2017-02-03 00:53,60.00,0.01,8.00
SJC,2017-02-03 01:53,59.00,0.03,8.00
SJC,2017-02-03 02:36,59.00,0.02,13.00
SJC,2017-02-03 02:53,58.00,0.02,11.00
SJC,2017-02-03 03:03,58.00,T,11.00
SJC,2017-02-03 03:23,59.00,0.01,10.00
SJC,2017-02-03 03:53,60.00,0.01,10.00
SJC,2017-02-03 04:48,60.80,T,11.00
SJC,2017-02-03 04:53,59.00,0.01,10.00
SJC,2017-02-03 05:06,59.00,T,7.00
SJC,2017-02-03 05:53,59.00,0.05,11.00
SJC,2017-02-03 06:17,58.00,0.01,8.00
SJC,2017-02-03 06:53,59.00,0.02,12.00
SJC,2017-02-03 07:53,58.00,T,4.00
SJC,2017-02-03 08:53,59.00,0.00,7.00
SJC,2017-02-03 09:53,60.00,0.00,7.00
SJC,2017-02-03 10:53,62.00,0.00,11.00
SJC,2017-02-03 11:53,62.00,0.00,14.00
SJC,2017-02-03 12:53,62.00,0.00,12.00
SJC,2017-02-03 13:53,62.00,0.00,11.00
SJC,2017-02-03 14:53,61.00,0.00,14.00
SJC,2017-02-03 15:53,61.00,0.00,11.00
SJC,2017-02-03 16:53,60.00,0.00,9.00
SJC,2017-02-03 17:53,58.00,T,6.00
SJC,2017-02-03 18:14,57.00,0.02,3.00
SJC,2017-02-03 18:53,57.00,0.02,3.00
SJC,2017-02-03 19:53,57.00,0.01,6.00
SJC,2017-02-03 20:53,57.00,0.00,6.00
SJC,2017-02-03 21:53,57.00,0.00,6.00
SJC,2017-02-03 22:26,57.00,0.01,4.00
SJC,2017-02-03 22:53,57.00,0.01,6.00
SJC,2017-02-03 23:53,56.00,0.01,9.00
SJC,2017-02-04 00:53,55.00,0.00,0.00
SJC,2017-02-04 01:53,55.00,0.00,6.00
SJC,2017-02-04 02:53,55.00,0.00,0.00
SJC,2017-02-04 03:53,54.00,0.00,7.00
SJC,2017-02-04 04:53,53.00,T,6.00
SJC,2017-02-04 05:53,53.00,0.00,9.00
SJC,2017-02-04 06:53,52.00,0.00,8.00
SJC,2017-02-04 07:53,54.00,0.00,7.00
SJC,2017-02-04 08:53,56.00,0.00,9.00
SJC,2017-02-04 09:53,58.00,0.00,9.00
SJC,2017-02-04 10:53,60.00,0.00,7.00
SJC,2017-02-04 11:53,61.00,T,5.00
SJC,2017-02-04 12:53,62.00,0.00,8.00
SJC,2017-02-04 13:53,62.00,0.00,7.00
SJC,2017-02-04 14:53,61.00,0.00,10.00
SJC,2017-02-04 15:53,59.00,0.00,5.00
SJC,2017-02-04 16:53,59.00,0.00,4.00
SJC,2017-02-04 17:53,57.00,0.00,5.00
SJC,2017-02-04 18:53,57.00,0.00,0.00
SJC,2017-02-04 19:53,56.00,0.00,6.00
SJC,2017-02-04 20:53,55.00,0.00,0.00
SJC,2017-02-04 21:53,50.00,0.00,7.00
SJC,2017-02-04 22:53,51.00,0.00,3.00
SJC,2017-02-04 23:53,52.00,0.00,7.00
SJC,2017-02-05 00:53,50.00,0.00,5.00
SJC,2017-02-05 01:53,50.00,0.00,0.00
SJC,2017-02-05 02:53,49.00,0.00,5.00
SJC,2017-02-05 03:53,50.00,0.00,3.00
SJC,2017-02-05 04:53,50.00,0.00,3.00
SJC,2017-02-05 05:53,49.00,0.00,4.00
SJC,2017-02-05 06:53,49.00,0.00,3.00
SJC,2017-02-05 07:53,50.00,0.00,5.00
SJC,2017-02-05 08:53,53.00,0.00,7.00
SJC,2017-02-05 09:53,56.00,0.00,10.00
SJC,2017-02-05 10:53,58.00,0.00,12.00
SJC,2017-02-05 11:53,58.00,0.00,9.00
SJC,2017-02-05 12:53,58.00,0.00,13.00
SJC,2017-02-05 13:53,59.00,0.00,13.00
SJC,2017-02-05 14:53,59.00,T,12.00
SJC,2017-02-05 15:53,59.00,0.00,10.00
SJC,2017-02-05 16:53,59.00,0.00,12.00
SJC,2017-02-05 17:53,57.00,T,12.00
SJC,2017-02-05 18:53,55.00,0.05,15.00
SJC,2017-02-05 19:53,55.00,0.01,12.00
SJC,2017-02-05 20:53,54.00,0.02,12.00
SJC,2017-02-05 21:53,54.00,0.01,4.00
SJC,2017-02-05 22:53,54.00,0.01,15.00
SJC,2017-02-05 23:53,54.00,0.08,10.00
SJC,2017-02-06 00:35,54.00,0.04,6.00
SJC,2017-02-06 00:53,54.00,0.05,5.00
SJC,2017-02-06 01:18,54.00,0.03,8.00
SJC,2017-02-06 01:28,54.00,0.04,9.00
SJC,2017-02-06 01:53,55.00,0.04,11.00
SJC,2017-02-06 02:53,56.00,0.01,4.00
SJC,2017-02-06 03:53,57.00,T,0.00
SJC,2017-02-06 04:53,59.00,0.00,4.00
SJC,2017-02-06 05:53,57.00,0.00,6.00
SJC,2017-02-06 06:53,58.00,0.00,7.00
SJC,2017-02-06 07:53,58.00,0.00,6.00
SJC,2017-02-06 08:53,60.00,0.00,8.00
SJC,2017-02-06 09:53,60.00,0.00,7.00
SJC,2017-02-06 10:53,60.00,0.00,10.00
SJC,2017-02-06 11:53,61.00,0.00,9.00
SJC,2017-02-06 12:53,61.00,0.00,9.00
SJC,2017-02-06 13:53,61.00,0.00,12.00
SJC,2017-02-06 14:53,61.00,0.00,11.00
SJC,2017-02-06 15:53,61.00,0.00,10.00
SJC,2017-02-06 16:53,59.00,T,9.00
SJC,2017-02-06 17:53,58.00,T,7.00
SJC,2017-02-06 18:53,57.00,T,11.00
SJC,2017-02-06 19:53,57.00,0.02,14.00
SJC,2017-02-06 20:53,56.00,0.02,17.00
SJC,2017-02-06 21:53,56.00,0.01,12.00
SJC,2017-02-06 22:53,56.00,0.03,15.00
SJC,2017-02-06 23:53,56.00,0.02,16.00
SJC,2017-02-07 00:23,56.00,0.02,9.00
SJC,2017-02-07 00:53,56.00,0.04,15.00
SJC,2017-02-07 01:53,57.00,0.02,11.00
SJC,2017-02-07 02:21,58.00,0.01,8.00
SJC,2017-02-07 02:30,58.00,0.02,11.00
SJC,2017-02-07 02:53,57.00,0.04,13.00
SJC,2017-02-07 03:53,60.00,0.02,10.00
SJC,2017-02-07 04:53,62.00,0.01,11.00
SJC,2017-02-07 05:53,61.00,0.03,12.00
SJC,2017-02-07 06:53,62.00,0.06,16.00
SJC,2017-02-07 06:57,62.00,0.01,14.00
SJC,2017-02-07 07:01,61.00,0.06,9.00
SJC,2017-02-07 07:12,61.00,0.09,15.00
SJC,2017-02-07 07:42,62.00,0.10,12.00
SJC,2017-02-07 07:50,62.60,0.11,13.00
SJC,2017-02-07 07:53,62.00,0.11,14.00
SJC,2017-02-07 08:37,62.00,0.01,11.00
SJC,2017-02-07 08:53,62.00,0.01,14.00
SJC,2017-02-07 09:53,62.00,0.01,11.00
SJC,2017-02-07 10:53,64.00,T,7.00
SJC,2017-02-07 11:53,65.00,T,3.00
SJC,2017-02-07 12:33,64.00,0.00,4.00
SJC,2017-02-07 12:53,65.00,0.00,0.00
SJC,2017-02-07 13:53,65.00,0.00,0.00
SJC,2017-02-07 14:25,65.00,0.00,4.00
SJC,2017-02-07 14:53,64.00,0.00,7.00
SJC,2017-02-07 15:53,64.00,T,3.00
SJC,2017-02-07 16:53,64.00,T,10.00
SJC,2017-02-07 17:53,60.00,0.00,5.00
SJC,2017-02-07 18:53,58.00,0.00,3.00
SJC,2017-02-07 19:53,59.00,0.00,0.00
SJC,2017-02-07 20:53,60.00,0.00,0.00
SJC,2017-02-07 21:12,61.00,0.00,4.00
SJC,2017-02-07 21:53,61.00,0.00,5.00
SJC,2017-02-07 22:53,61.00,0.00,0.00
SJC,2017-02-07 23:53,62.00,0.00,5.00
SJC,2017-02-08 00:45,61.00,T,6.00
SJC,2017-02-08 00:53,61.00,0.01,5.00
SJC,2017-02-08 01:21,61.00,0.01,5.00
SJC,2017-02-08 01:53,60.00,0.04,4.00
